label:LGMD
65237
-0.200668	-3.845215
-0.200618	-3.853607
-0.200568	-3.855896
-0.200518	-3.859711
-0.200468	-3.862762
-0.200418	-3.865051
-0.200369	-3.861237
-0.200319	-3.865051
-0.200269	-3.867340
-0.200219	-3.871155
-0.200169	-3.868866
-0.200120	-3.866577
-0.200070	-3.871918
-0.200020	-3.874207
-0.199970	-3.874207
-0.199920	-3.872681
-0.199870	-3.871918
-0.199821	-3.871918
-0.199771	-3.866577
-0.199721	-3.859711
-0.199671	-3.857422
-0.199621	-3.855133
-0.199572	-3.852081
-0.199522	-3.850555
-0.199472	-3.850555
-0.199422	-3.849792
-0.199372	-3.849792
-0.199322	-3.853607
-0.199273	-3.855896
-0.199223	-3.851318
-0.199173	-3.842926
-0.199123	-3.836060
-0.199073	-3.829193
-0.199024	-3.817749
-0.198974	-3.804016
-0.198924	-3.804779
-0.198874	-3.804016
-0.198824	-3.804779
-0.198774	-3.804779
-0.198725	-3.803253
-0.198675	-3.805542
-0.198625	-3.805542
-0.198575	-3.805542
-0.198525	-3.805542
-0.198476	-3.808594
-0.198426	-3.799438
-0.198376	-3.772736
-0.198326	-3.766632
-0.198276	-3.749084
-0.198226	-3.730774
-0.198177	-3.715515
-0.198127	-3.696442
-0.198077	-3.672028
-0.198027	-3.633881
-0.197977	-3.609467
-0.197928	-3.601074
-0.197878	-3.609467
-0.197828	-3.612518
-0.197778	-3.621674
-0.197728	-3.621674
-0.197678	-3.621674
-0.197629	-3.621674
-0.197579	-3.624725
-0.197529	-3.628540
-0.197479	-3.633881
-0.197429	-3.646088
-0.197380	-3.649139
-0.197330	-3.649139
-0.197280	-3.649139
-0.197230	-3.649139
-0.197180	-3.649139
-0.197130	-3.647614
-0.197081	-3.647614
-0.197031	-3.649139
-0.196981	-3.647614
-0.196931	-3.639984
-0.196881	-3.627777
-0.196832	-3.644562
-0.196782	-3.659058
-0.196732	-3.675842
-0.196682	-3.675842
-0.196632	-3.684235
-0.196582	-3.684235
-0.196533	-3.685760
-0.196483	-3.677368
-0.196433	-3.663635
-0.196383	-3.654480
-0.196333	-3.653717
-0.196284	-3.652191
-0.196234	-3.653717
-0.196184	-3.656006
-0.196134	-3.653717
-0.196084	-3.650665
-0.196034	-3.649139
-0.195985	-3.647614
-0.195935	-3.647614
-0.195885	-3.647614
-0.195835	-3.647614
-0.195785	-3.646851
-0.195736	-3.644562
-0.195686	-3.641510
-0.195636	-3.640747
-0.195586	-3.639221
-0.195536	-3.636169
-0.195486	-3.632355
