-0.20465,-65.049
-0.2046,-65.055
-0.20455,-65.058
-0.2045,-65.058
-0.20445,-65.062
-0.2044,-65.063
-0.20435,-65.066
-0.2043,-65.067
-0.20425,-65.067
-0.2042,-65.065
-0.20415,-65.065
-0.20411,-65.068
-0.20406,-65.071
-0.20401,-65.07
-0.20396,-65.068
-0.20391,-65.069
-0.20386,-65.073
-0.20381,-65.073
-0.20376,-65.069
-0.20371,-65.073
-0.20366,-65.077
-0.20361,-65.078
-0.20356,-65.078
-0.20351,-65.078
-0.20346,-65.078
-0.20341,-65.081
-0.20336,-65.087
-0.20331,-65.089
-0.20326,-65.084
-0.20321,-65.084
-0.20316,-65.085
-0.20311,-65.085
-0.20306,-65.089
-0.20301,-65.092
-0.20296,-65.091
-0.20291,-65.093
-0.20286,-65.096
-0.20281,-65.104
-0.20276,-65.109
-0.20271,-65.104
-0.20266,-65.104
-0.20261,-65.104
-0.20256,-65.104
-0.20251,-65.102
-0.20246,-65.1
-0.20241,-65.1
-0.20236,-65.104
-0.20231,-65.109
-0.20226,-65.11
-0.20221,-65.11
-0.20216,-65.11
-0.20211,-65.112
-0.20206,-65.118
-0.20201,-65.122
-0.20196,-65.123
-0.20191,-65.125
-0.20186,-65.134
-0.20181,-65.14
-0.20176,-65.136
-0.20171,-65.138
-0.20166,-65.139
-0.20161,-65.143
-0.20156,-65.151
-0.20151,-65.155
-0.20146,-65.155
-0.20141,-65.156
-0.20137,-65.158
-0.20132,-65.161
-0.20127,-65.165
-0.20122,-65.169
-0.20117,-65.178
-0.20112,-65.186
-0.20107,-65.19
-0.20102,-65.19
-0.20097,-65.195
-0.20092,-65.194
-0.20087,-65.193
-0.20082,-65.195
-0.20077,-65.195
-0.20072,-65.195
-0.20067,-65.2
-0.20062,-65.208
-0.20057,-65.21
-0.20052,-65.214
-0.20047,-65.217
-0.20042,-65.219
-0.20037,-65.216
-0.20032,-65.219
-0.20027,-65.222
-0.20022,-65.226
-0.20017,-65.223
-0.20012,-65.221
-0.20007,-65.226
-0.20002,-65.229
-0.19997,-65.229
-0.19992,-65.227
-0.19987,-65.226
-0.19982,-65.226
-0.19977,-65.221
-0.19972,-65.214
-0.19967,-65.212
-0.19962,-65.21
-0.19957,-65.207
-0.19952,-65.205
-0.19947,-65.205
-0.19942,-65.204
-0.19937,-65.204
-0.19932,-65.208
-0.19927,-65.21
-0.19922,-65.206
-0.19917,-65.197
-0.19912,-65.19
-0.19907,-65.184
-0.19902,-65.172
-0.19897,-65.158
-0.19892,-65.159
-0.19887,-65.158
-0.19882,-65.159
-0.19877,-65.159
-0.19872,-65.158
-0.19867,-65.16
-0.19863,-65.16
-0.19858,-65.16
-0.19853,-65.16
-0.19848,-65.163
-0.19843,-65.154
-0.19838,-65.127
-0.19833,-65.121
-0.19828,-65.104
-0.19823,-65.085
-0.19818,-65.07
-0.19813,-65.051
-0.19808,-65.026
-0.19803,-64.988
-0.19798,-64.964
-0.19793,-64.956
-0.19788,-64.964
-0.19783,-64.967
-0.19778,-64.976
-0.19773,-64.976
-0.19768,-64.976
-0.19763,-64.976
-0.19758,-64.979
-0.19753,-64.983
-0.19748,-64.988
-0.19743,-65.001
-0.19738,-65.004
-0.19733,-65.004
-0.19728,-65.004
-0.19723,-65.004
-0.19718,-65.004
-0.19713,-65.002
-0.19708,-65.002
-0.19703,-65.004
-0.19698,-65.002
-0.19693,-64.994
-0.19688,-64.982
-0.19683,-64.999
-0.19678,-65.013
-0.19673,-65.03
-0.19668,-65.03
-0.19663,-65.039
-0.19658,-65.039
-0.19653,-65.04
-0.19648,-65.032
-0.19643,-65.018
-0.19638,-65.009
-0.19633,-65.008
-0.19628,-65.007
-0.19623,-65.008
-0.19618,-65.01
-0.19613,-65.008
-0.19608,-65.005
-0.19603,-65.004
-0.19598,-65.002
-0.19593,-65.002
-0.19589,-65.002
-0.19584,-65.002
-0.19579,-65.001
-0.19574,-64.999
-0.19569,-64.996
-0.19564,-64.995
-0.19559,-64.994
-0.19554,-64.991
-0.19549,-64.987
-0.19544,-64.984
-0.19539,-64.984
-0.19534,-64.98
-0.19529,-64.979
-0.19524,-64.981
-0.19519,-64.982
-0.19514,-64.982
-0.19509,-64.982
-0.19504,-64.982
-0.19499,-64.978
-0.19494,-64.975
-0.19489,-64.975
-0.19484,-64.976
-0.19479,-64.975
-0.19474,-64.972
-0.19469,-64.972
-0.19464,-64.972
-0.19459,-64.97
-0.19454,-64.968
-0.19449,-64.97
-0.19444,-64.977
-0.19439,-64.981
-0.19434,-64.981
-0.19429,-64.976
-0.19424,-64.975
-0.19419,-64.976
-0.19414,-64.977
-0.19409,-64.977
-0.19404,-64.977
-0.19399,-64.975
-0.19394,-64.976
-0.19389,-64.976
-0.19384,-64.972
-0.19379,-64.972
-0.19374,-64.972
-0.19369,-64.972
-0.19364,-64.976
-0.19359,-64.978
-0.19354,-64.981
-0.19349,-64.981
-0.19344,-64.981
-0.19339,-64.984
-0.19334,-64.987
-0.19329,-64.988
-0.19324,-64.988
-0.19319,-64.987
-0.19315,-64.989
-0.1931,-64.992
-0.19305,-64.994
-0.193,-64.994
-0.19295,-64.994
-0.1929,-64.994
-0.19285,-64.988
-0.1928,-64.988
-0.19275,-64.988
-0.1927,-64.991
-0.19265,-64.991
-0.1926,-64.985
-0.19255,-64.978
-0.1925,-64.977
-0.19245,-64.969
-0.1924,-64.962
-0.19235,-64.961
-0.1923,-64.961
-0.19225,-64.959
-0.1922,-64.959
-0.19215,-64.956
-0.1921,-64.954
-0.19205,-64.949
-0.192,-64.946
-0.19195,-64.947
-0.1919,-64.941
-0.19185,-64.936
-0.1918,-64.933
-0.19175,-64.943
-0.1917,-64.952
-0.19165,-64.956
-0.1916,-64.957
-0.19155,-64.951
-0.1915,-64.949
-0.19145,-64.946
-0.1914,-64.946
-0.19135,-64.943
-0.1913,-64.942
-0.19125,-64.939
-0.1912,-64.933
-0.19115,-64.928
-0.1911,-64.924
-0.19105,-64.914
-0.191,-64.92
-0.19095,-64.914
-0.1909,-64.92
-0.19085,-64.92
-0.1908,-64.92
-0.19075,-64.92
-0.1907,-64.914
-0.19065,-64.904
-0.1906,-64.9
-0.19055,-64.896
-0.1905,-64.891
-0.19045,-64.885
-0.19041,-64.877
-0.19036,-64.866
-0.19031,-64.861
-0.19026,-64.851
-0.19021,-64.843
-0.19016,-64.839
-0.19011,-64.835
-0.19006,-64.832
-0.19001,-64.83
-0.18996,-64.829
-0.18991,-64.829
-0.18986,-64.83
-0.18981,-64.827
-0.18976,-64.827
-0.18971,-64.824
-0.18966,-64.826
-0.18961,-64.827
-0.18956,-64.823
-0.18951,-64.819
-0.18946,-64.823
-0.18941,-64.827
-0.18936,-64.831
-0.18931,-64.837
-0.18926,-64.838
-0.18921,-64.839
-0.18916,-64.841
-0.18911,-64.839
-0.18906,-64.839
-0.18901,-64.84
-0.18896,-64.84
-0.18891,-64.841
-0.18886,-64.843
-0.18881,-64.845
-0.18876,-64.846
-0.18871,-64.846
-0.18866,-64.847
-0.18861,-64.849
-0.18856,-64.853
-0.18851,-64.853
-0.18846,-64.853
-0.18841,-64.853
-0.18836,-64.853
-0.18831,-64.856
-0.18826,-64.858
-0.18821,-64.862
-0.18816,-64.862
-0.18811,-64.864
-0.18806,-64.825
-0.18801,-64.779
-0.18796,-64.768
-0.18791,-64.77
-0.18786,-64.759
-0.18781,-64.76
-0.18776,-64.755
-0.18771,-64.755
-0.18767,-64.738
-0.18762,-64.737
-0.18757,-64.739
-0.18752,-64.739
-0.18747,-64.739
-0.18742,-64.739
-0.18737,-64.739
-0.18732,-64.737
-0.18727,-64.737
-0.18722,-64.727
-0.18717,-64.731
-0.18712,-64.739
-0.18707,-64.746
-0.18702,-64.746
-0.18697,-64.745
-0.18692,-64.744
-0.18687,-64.74
-0.18682,-64.74
-0.18677,-64.743
-0.18672,-64.749
-0.18667,-64.754
-0.18662,-64.76
